Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
10163,224,false,0,8,0,0,0,0,0,0,0,0
10164,225,false,0,8,0,0,0,0,0,0,0,0
10165,226,false,0,8,0,0,0,0,0,0,0,0
10166,227,false,0,8,0,0,0,0,0,0,0,0
10167,228,false,0,8,0,0,0,0,0,0,0,0
10168,229,false,0,8,0,0,0,0,0,0,0,0
10169,22A,false,0,8,0,0,0,0,0,0,0,0
10170,22B,false,0,8,0,0,0,0,0,0,0,0
10174,A0,false,0,8,83,3,0,0,0,0,FF,FF
10176,F4,false,0,8,3,83,7,7,0,0,0,0
10191,200,false,0,8,0,0,40,51,3C,0,C,0
10192,201,false,0,8,0,0,40,3D,37,0,0,0
10193,202,false,0,8,0,0,40,3E,37,0,0,0
10194,203,false,0,8,0,0,40,39,37,0,0,0
10195,100,false,0,8,0,0,0,0,0,0,C0,6A
10195,204,false,0,8,0,0,40,35,36,0,0,0
10196,101,false,0,8,0,0,0,0,0,0,C0,F
10196,205,false,0,8,0,0,40,41,37,0,0,0
10197,102,false,0,8,0,0,0,0,0,0,C0,A0
10197,206,false,0,8,0,0,40,40,37,0,0,0
10198,103,false,0,8,0,0,0,0,0,0,C0,C5
10198,207,false,0,8,0,0,40,35,37,0,0,0
10199,104,false,0,8,0,0,0,0,0,0,C0,E3
10199,208,false,0,8,0,0,40,35,37,0,0,0
10200,105,false,0,8,0,0,0,0,0,0,C0,86
10200,209,false,0,8,0,0,40,3F,37,0,0,0
10201,106,false,0,8,0,0,0,0,0,0,C0,29
10201,20A,false,0,8,0,0,40,40,37,0,0,0
10202,107,false,0,8,0,0,0,0,0,0,C0,4C
10202,20B,false,0,8,0,0,40,3C,37,0,0,0
10203,108,false,0,8,0,0,0,0,0,0,C0,65
10204,109,false,0,8,0,0,0,0,0,0,C0,0
10205,10A,false,0,8,0,0,0,0,0,0,C0,AF
10206,10B,false,0,8,0,0,0,0,0,0,C0,CA
10209,220,false,0,8,0,0,0,0,0,0,0,0
10210,221,false,0,8,0,0,0,0,0,0,0,0
10211,222,false,0,8,0,0,0,0,0,0,0,0
10212,223,false,0,8,0,0,0,0,0,0,0,0
10212,80,false,0,8,C0,E,0,0,60,1,0,10
10213,83,false,0,8,C0,E,0,0,60,1,0,BF
10213,86,false,0,8,C0,E,0,0,60,1,0,53
10213,89,false,0,8,C0,E,0,0,60,1,0,7A
10213,87,false,0,8,C0,E,0,0,60,1,0,36
10214,8A,false,0,8,C0,E,0,0,60,1,0,D5
10214,88,false,0,8,C0,E,0,0,60,1,0,1F
10214,8B,false,0,8,C0,E,0,0,60,1,0,B0
10214,84,false,0,8,C0,E,0,0,60,1,0,99
10215,A0,false,0,8,76,3,0,0,0,0,FF,FF
10215,85,false,0,8,C0,E,0,0,60,1,0,FC
10215,81,false,0,8,C0,E,0,0,60,1,0,75
10215,110,false,0,8,11,0,33,0,0,0,0,0
10216,82,false,0,8,C0,E,0,0,60,1,0,DA
10216,120,false,0,8,C5,E,C5,E,C5,E,D0,3
10216,130,false,0,8,C5,E,C3,E,C4,E,D0,F3
10216,F4,false,0,8,3,76,43,53,43,4D,30,38
10216,111,false,0,8,11,0,33,0,0,0,0,0
10217,140,false,0,8,C4,E,C4,E,0,40,D0,5C
10217,150,false,0,8,0,40,0,40,0,40,D0,EF
10217,112,false,0,8,11,0,33,0,0,0,0,0
10217,160,false,0,8,0,40,0,40,0,40,D0,CD
10218,170,false,0,8,0,40,0,0,0,0,D0,AD
10218,180,false,0,8,34,35,34,5F,0,40,C0,F3
10218,113,false,0,8,11,0,33,0,0,0,0,0
10218,1E0,false,0,8,14,3B,0,0,0,0,D0,3F
10219,224,false,0,8,0,0,0,0,0,0,0,0
10219,114,false,0,8,11,0,33,0,0,0,0,0
10219,121,false,0,8,C2,E,C1,E,C0,E,D0,D4
10219,131,false,0,8,BF,E,BF,E,C1,E,D0,D
10220,141,false,0,8,C0,E,C0,E,0,40,D0,E5
10220,151,false,0,8,0,40,0,40,0,40,D0,8A
10220,115,false,0,8,11,0,33,0,0,0,0,0
10220,161,false,0,8,0,40,0,40,0,40,D0,A8
10221,171,false,0,8,0,40,0,0,0,0,D0,C8
10221,181,false,0,8,34,34,34,5F,0,40,C0,D0
10221,116,false,0,8,11,0,33,0,0,0,0,0
10221,1E1,false,0,8,F,3B,0,0,0,0,D0,D6
10222,225,false,0,8,0,0,0,0,0,0,0,0
10222,117,false,0,8,11,0,33,0,0,0,0,0
10222,122,false,0,8,C2,E,C2,E,C1,E,D0,4A
10222,132,false,0,8,C0,E,C2,E,C1,E,D0,EE
10223,142,false,0,8,C2,E,C1,E,0,40,D0,9A
10223,152,false,0,8,0,40,0,40,0,40,D0,25
10223,162,false,0,8,0,40,0,40,0,40,D0,7
10223,118,false,0,8,11,0,33,0,0,0,0,0
10223,172,false,0,8,0,40,0,0,0,0,D0,67
10224,182,false,0,8,34,34,34,5F,0,40,C0,7F
10224,1E2,false,0,8,1E,3B,0,0,0,0,D0,9D
10224,119,false,0,8,11,0,33,0,0,0,0,0
10224,226,false,0,8,0,0,0,0,0,0,0,0
10225,11A,false,0,8,11,0,33,0,0,0,0,0
10225,123,false,0,8,BF,E,C0,E,BF,E,D0,54
10225,133,false,0,8,BF,E,C0,E,BE,E,D0,C5
10226,143,false,0,8,C0,E,C1,E,0,40,D0,45
10226,153,false,0,8,0,40,0,40,0,40,D0,40
10226,11B,false,0,8,11,0,33,0,0,0,0,0
10226,163,false,0,8,0,40,0,40,0,40,D0,62
10227,173,false,0,8,0,40,0,0,0,0,D0,2
10227,183,false,0,8,33,33,33,5F,0,40,C0,50
10227,1E3,false,0,8,F,3B,0,0,0,0,D0,1C
10227,227,false,0,8,0,0,0,0,0,0,0,0
10228,124,false,0,8,C1,E,C1,E,C1,E,D0,50
10228,134,false,0,8,C1,E,C2,E,C1,E,D0,F0
10228,144,false,0,8,C1,E,C1,E,0,40,D0,3E
10229,154,false,0,8,0,40,0,40,0,40,D0,66
10229,164,false,0,8,0,40,0,40,0,40,D0,44
10229,174,false,0,8,0,40,0,0,0,0,D0,24
10229,184,false,0,8,33,33,33,5F,0,40,C0,76
10230,1E4,false,0,8,11,3B,0,0,0,0,D0,82
10230,228,false,0,8,0,0,0,0,0,0,0,0
10230,125,false,0,8,C2,E,C1,E,C2,E,D0,5E
10230,135,false,0,8,C0,E,C2,E,C1,E,D0,C8
10230,145,false,0,8,C1,E,C0,E,0,40,D0,31
10231,155,false,0,8,0,40,0,40,0,40,D0,3
10231,165,false,0,8,0,40,0,40,0,40,D0,21
10231,175,false,0,8,0,40,0,0,0,0,D0,41
10231,185,false,0,8,34,34,34,5F,0,40,C0,59
10232,1E5,false,0,8,13,3B,0,0,0,0,D0,5D
10232,229,false,0,8,0,0,0,0,0,0,0,0
10232,186,false,0,8,34,34,34,5F,0,40,C0,F6
10233,126,false,0,8,C3,E,C2,E,C3,E,D0,9D
10233,136,false,0,8,C1,E,C2,E,C2,E,D0,B6
10233,146,false,0,8,C3,E,C3,E,0,40,D0,9A
10234,156,false,0,8,0,40,0,40,0,40,D0,AC
10234,166,false,0,8,0,40,0,40,0,40,D0,8E
10234,176,false,0,8,0,40,0,0,0,0,D0,EE
10234,187,false,0,8,34,34,34,5F,0,40,C0,93
10235,1E6,false,0,8,10,3B,0,0,0,0,D0,15
10235,22A,false,0,8,0,0,0,0,0,0,0,0
10235,127,false,0,8,C1,E,C3,E,C1,E,D0,2B
10235,137,false,0,8,C3,E,C2,E,C2,E,D0,69
10235,147,false,0,8,C2,E,C3,E,0,40,D0,A2
10236,157,false,0,8,0,40,0,40,0,40,D0,C9
10236,167,false,0,8,0,40,0,40,0,40,D0,EB
10236,177,false,0,8,0,40,0,0,0,0,D0,8B
10236,188,false,0,8,34,34,34,5F,0,40,C0,BA
10237,1E7,false,0,8,1A,3B,0,0,0,0,D0,18
10237,22B,false,0,8,0,0,0,0,0,0,0,0
10237,189,false,0,8,33,34,34,5F,0,40,C0,51
10238,128,false,0,8,C2,E,C2,E,C2,E,D0,3
10238,138,false,0,8,C3,E,C2,E,C1,E,D0,CC
10238,148,false,0,8,C2,E,C2,E,0,40,D0,E1
10239,158,false,0,8,0,40,0,40,0,40,D0,E0
10239,168,false,0,8,0,40,0,40,0,40,D0,C2
10239,178,false,0,8,0,40,0,0,0,0,D0,A2
10239,18A,false,0,8,33,33,33,5F,0,40,C0,3A
10240,1E8,false,0,8,C,3B,0,0,0,0,D0,5B
10240,129,false,0,8,C1,E,C1,E,C1,E,D0,B3
10240,139,false,0,8,C0,E,C2,E,C3,E,D0,4D
10240,149,false,0,8,C0,E,C3,E,0,40,D0,54
10241,159,false,0,8,0,40,0,40,0,40,D0,85
10241,169,false,0,8,0,40,0,40,0,40,D0,A7
10241,179,false,0,8,0,40,0,0,0,0,D0,C7
10241,18B,false,0,8,34,34,34,5F,0,40,C0,15
10241,1E9,false,0,8,11,3B,0,0,0,0,D0,61
10242,12A,false,0,8,C2,E,C2,E,C2,E,D0,C9
10242,13A,false,0,8,C2,E,C3,E,C1,E,D0,31
10242,14A,false,0,8,C2,E,C2,E,0,40,D0,2B
10243,15A,false,0,8,0,40,0,40,0,40,D0,2A
10243,16A,false,0,8,0,40,0,40,0,40,D0,8
10243,17A,false,0,8,0,40,0,0,0,0,D0,68
10243,1EA,false,0,8,10,3B,0,0,0,0,D0,93
10244,12B,false,0,8,C2,E,C2,E,C2,E,D0,AC
10244,13B,false,0,8,C3,E,C3,E,C2,E,D0,85
10245,14B,false,0,8,C2,E,C3,E,0,40,D0,24
10245,15B,false,0,8,0,40,0,40,0,40,D0,4F
10245,16B,false,0,8,0,40,0,40,0,40,D0,6D
10245,100,false,0,8,0,0,0,0,0,0,D0,A7
10245,17B,false,0,8,0,40,0,0,0,0,D0,D
10246,1EB,false,0,8,1A,3B,0,0,0,0,D0,9E
10246,101,false,0,8,0,0,0,0,0,0,D0,C2
10247,102,false,0,8,0,0,0,0,0,0,D0,6D
10248,103,false,0,8,0,0,0,0,0,0,D0,8
10249,104,false,0,8,0,0,0,0,0,0,D0,2E
10250,105,false,0,8,0,0,0,0,0,0,D0,4B
10251,106,false,0,8,0,0,0,0,0,0,D0,E4
10252,107,false,0,8,0,0,0,0,0,0,D0,81
10253,108,false,0,8,0,0,0,0,0,0,D0,A8
10253,1D0,false,0,8,22,99,29,22,22,22,99,99
10254,109,false,0,8,0,0,0,0,0,0,D0,CD
10254,1D1,false,0,8,22,99,29,22,22,22,99,99
10255,10A,false,0,8,0,0,0,0,0,0,D0,62
10255,1D2,false,0,8,22,99,29,22,22,22,99,99
10256,10B,false,0,8,0,0,0,0,0,0,D0,7
10256,1D3,false,0,8,22,99,29,22,22,22,99,99
10257,1D4,false,0,8,22,99,29,22,22,22,99,99
10258,1D5,false,0,8,22,99,29,22,22,22,99,99
10259,220,false,0,8,0,0,0,0,0,0,0,0
10259,1D6,false,0,8,22,99,29,22,22,22,99,99
10260,221,false,0,8,0,0,0,0,0,0,0,0
10260,1D7,false,0,8,22,99,29,22,22,22,99,99
10261,222,false,0,8,0,0,0,0,0,0,0,0
10261,1D8,false,0,8,22,99,29,22,22,22,99,99
10262,223,false,0,8,0,0,0,0,0,0,0,0
10262,1D9,false,0,8,22,99,29,22,22,22,99,99
10263,224,false,0,8,0,0,0,0,0,0,0,0
10263,1DA,false,0,8,22,99,29,22,22,22,99,99
10264,225,false,0,8,0,0,0,0,0,0,0,0
10264,1DB,false,0,8,22,99,29,22,22,22,99,99
10265,226,false,0,8,0,0,0,0,0,0,0,0
10266,227,false,0,8,0,0,0,0,0,0,0,0
10267,228,false,0,8,0,0,0,0,0,0,0,0
10268,229,false,0,8,0,0,0,0,0,0,0,0
10269,22A,false,0,8,0,0,0,0,0,0,0,0
10270,22B,false,0,8,0,0,0,0,0,0,0,0
10277,1C0,false,0,8,22,11,92,22,22,22,42,22
10278,1C1,false,0,8,22,11,92,22,22,22,42,22
10279,1C2,false,0,8,22,11,92,22,22,22,42,22
10280,1C3,false,0,8,22,11,92,22,22,22,42,22
10281,1C4,false,0,8,22,11,92,22,22,22,42,22
10282,1C5,false,0,8,22,11,92,22,22,22,42,22
10283,1C6,false,0,8,22,11,92,22,22,22,42,22
10284,1C7,false,0,8,22,11,92,22,22,22,42,22
10284,94,false,0,2,48,61,,,,,,
10285,1C8,false,0,8,22,11,92,22,22,22,42,22
10286,1C9,false,0,8,22,11,92,22,22,22,42,22
10287,1CA,false,0,8,22,11,92,22,22,22,42,22
10288,1CB,false,0,8,22,11,92,22,22,22,42,22
10291,200,false,0,8,0,0,40,51,3C,0,C,0
10292,201,false,0,8,0,0,40,3D,37,0,0,0
10293,202,false,0,8,0,0,40,3E,37,0,0,0
10294,A0,false,0,8,83,4,0,0,0,0,FF,FF
10295,203,false,0,8,0,0,40,39,37,0,0,0
10295,F4,false,0,8,4,83,7,7,0,0,0,0
10295,100,false,0,8,0,0,0,0,0,0,E0,ED
10296,204,false,0,8,0,0,40,35,36,0,0,0
10296,101,false,0,8,0,0,0,0,0,0,E0,88
10297,205,false,0,8,0,0,40,41,37,0,0,0
10297,102,false,0,8,0,0,0,0,0,0,E0,27
10297,206,false,0,8,0,0,40,3F,37,0,0,0
10298,103,false,0,8,0,0,0,0,0,0,E0,42
10299,207,false,0,8,0,0,40,35,37,0,0,0
10299,104,false,0,8,0,0,0,0,0,0,E0,64
10299,208,false,0,8,0,0,40,35,37,0,0,0
10300,105,false,0,8,0,0,0,0,0,0,E0,1
10301,209,false,0,8,0,0,40,3F,37,0,0,0
10301,106,false,0,8,0,0,0,0,0,0,E0,AE
10302,20A,false,0,8,0,0,40,40,37,0,0,0
10302,107,false,0,8,0,0,0,0,0,0,E0,CB
10303,20B,false,0,8,0,0,40,3C,37,0,0,0
10303,108,false,0,8,0,0,0,0,0,0,E0,E2
10304,109,false,0,8,0,0,0,0,0,0,E0,87
10305,10A,false,0,8,0,0,0,0,0,0,E0,28
10306,10B,false,0,8,0,0,0,0,0,0,E0,4D
10309,FC,false,0,8,6C,7,0,0,0,0,0,E9
10309,220,false,0,8,0,0,0,0,0,0,0,0
10310,221,false,0,8,0,0,0,0,0,0,0,0
10311,222,false,0,8,0,0,0,0,0,0,0,0
10312,223,false,0,8,0,0,0,0,0,0,0,0
10312,80,false,0,8,C0,E,0,0,60,1,10,DD
10313,83,false,0,8,C0,E,0,0,60,1,10,72
10313,86,false,0,8,C0,E,0,0,60,1,10,9E
10313,89,false,0,8,C0,E,0,0,60,1,10,B7
10313,87,false,0,8,C0,E,0,0,60,1,10,FB
10314,8A,false,0,8,C0,E,0,0,60,1,10,18
10314,88,false,0,8,C0,E,0,0,60,1,10,D2
10314,8B,false,0,8,C0,E,0,0,60,1,10,7D
10314,84,false,0,8,C0,E,0,0,60,1,10,54
10315,81,false,0,8,C0,E,0,0,60,1,10,B8
10315,85,false,0,8,C0,E,0,0,60,1,10,31
10315,82,false,0,8,C0,E,0,0,60,1,10,17
10315,110,false,0,8,11,0,33,0,0,0,0,0
10316,120,false,0,8,C5,E,C4,E,C5,E,E0,23
10316,130,false,0,8,C5,E,C3,E,C4,E,E0,B9
10316,140,false,0,8,C5,E,C5,E,0,40,E0,21
10316,150,false,0,8,0,40,0,40,0,40,E0,A5
10317,111,false,0,8,11,0,33,0,0,0,0,0
10317,160,false,0,8,0,40,0,40,0,40,E0,87
10317,170,false,0,8,0,40,0,0,0,0,E0,E7
10317,180,false,0,8,34,35,34,5F,0,40,D0,3E
10318,112,false,0,8,11,0,33,0,0,0,0,0
10318,1E0,false,0,8,14,3B,0,0,0,0,E0,75
10318,224,false,0,8,0,0,0,0,0,0,0,0
10318,113,false,0,8,11,0,33,0,0,0,0,0
10318,121,false,0,8,C2,E,C1,E,C0,E,E0,9E
10319,131,false,0,8,BF,E,BF,E,C1,E,E0,47
10319,141,false,0,8,C0,E,C0,E,0,40,E0,AF
10319,151,false,0,8,0,40,0,40,0,40,E0,C0
10319,114,false,0,8,11,0,33,0,0,0,0,0
10320,161,false,0,8,0,40,0,40,0,40,E0,E2
10320,171,false,0,8,0,40,0,0,0,0,E0,82
10320,181,false,0,8,34,34,34,5F,0,40,D0,1D
10320,115,false,0,8,11,0,33,0,0,0,0,0
10321,1E1,false,0,8,F,3B,0,0,0,0,E0,9C
10321,225,false,0,8,0,0,0,0,0,0,0,0
10321,116,false,0,8,11,0,33,0,0,0,0,0
10321,122,false,0,8,C2,E,C1,E,C1,E,E0,BE
10322,132,false,0,8,C1,E,C2,E,C1,E,E0,F9
10322,142,false,0,8,C2,E,C1,E,0,40,E0,D0
10322,152,false,0,8,0,40,0,40,0,40,E0,6F
10322,117,false,0,8,11,0,33,0,0,0,0,0
10323,162,false,0,8,0,40,0,40,0,40,E0,4D
10323,172,false,0,8,0,40,0,0,0,0,E0,2D
10323,182,false,0,8,34,34,34,5F,0,40,D0,B2
10323,1E2,false,0,8,1E,3B,0,0,0,0,E0,D7
10324,118,false,0,8,11,0,33,0,0,0,0,0
10324,226,false,0,8,0,0,0,0,0,0,0,0
10324,119,false,0,8,11,0,33,0,0,0,0,0
10324,123,false,0,8,C0,E,C0,E,BF,E,E0,4A
10325,133,false,0,8,BF,E,C1,E,BE,E,E0,E5
10325,143,false,0,8,C1,E,C1,E,0,40,E0,52
10325,153,false,0,8,0,40,0,40,0,40,E0,A
10325,163,false,0,8,0,40,0,40,0,40,E0,28
10326,11A,false,0,8,11,0,33,0,0,0,0,0
10326,173,false,0,8,0,40,0,0,0,0,E0,48
10326,183,false,0,8,33,33,33,5F,0,40,D0,9D
10326,1E3,false,0,8,F,3B,0,0,0,0,E0,56
10327,11B,false,0,8,11,0,33,0,0,0,0,0
10327,227,false,0,8,0,0,0,0,0,0,0,0
10327,124,false,0,8,C1,E,C1,E,C1,E,E0,1A
10327,134,false,0,8,C1,E,C2,E,C1,E,E0,BA
10328,144,false,0,8,C1,E,C1,E,0,40,E0,74
10328,154,false,0,8,0,40,0,40,0,40,E0,2C
10328,164,false,0,8,0,40,0,40,0,40,E0,E
10328,174,false,0,8,0,40,0,0,0,0,E0,6E
10329,184,false,0,8,33,33,33,5F,0,40,D0,BB
10329,1E4,false,0,8,11,3B,0,0,0,0,E0,C8
10329,228,false,0,8,0,0,0,0,0,0,0,0
10329,125,false,0,8,C1,E,C1,E,C2,E,E0,F3
10330,135,false,0,8,C0,E,C2,E,C1,E,E0,82
10330,145,false,0,8,C1,E,C1,E,0,40,E0,11
10330,155,false,0,8,0,40,0,40,0,40,E0,49
10330,165,false,0,8,0,40,0,40,0,40,E0,6B
10331,175,false,0,8,0,40,0,0,0,0,E0,B
10331,185,false,0,8,34,34,34,5F,0,40,D0,94
10331,1E5,false,0,8,13,3B,0,0,0,0,E0,17
10331,229,false,0,8,0,0,0,0,0,0,0,0
10332,186,false,0,8,34,34,34,5F,0,40,D0,3B
10332,126,false,0,8,C3,E,C2,E,C3,E,E0,D7
10332,136,false,0,8,C1,E,C2,E,C2,E,E0,FC
10333,146,false,0,8,C3,E,C3,E,0,40,E0,D0
10333,156,false,0,8,0,40,0,40,0,40,E0,E6
10333,166,false,0,8,0,40,0,40,0,40,E0,C4
10333,176,false,0,8,0,40,0,0,0,0,E0,A4
10334,187,false,0,8,34,34,34,5F,0,40,D0,5E
10334,1E6,false,0,8,10,3B,0,0,0,0,E0,5F
10334,22A,false,0,8,0,0,0,0,0,0,0,0
10334,127,false,0,8,C1,E,C3,E,C1,E,E0,61
10335,A0,false,0,8,76,4,0,0,0,0,FF,FF
10335,137,false,0,8,C3,E,C3,E,C2,E,E0,49
10335,147,false,0,8,C3,E,C3,E,0,40,E0,B5
10335,157,false,0,8,0,40,0,40,0,40,E0,83
10335,F4,false,0,8,4,76,43,53,43,4D,30,38
10336,167,false,0,8,0,40,0,40,0,40,E0,A1
10336,177,false,0,8,0,40,0,0,0,0,E0,C1
10336,188,false,0,8,34,34,34,5F,0,40,D0,77
10336,1E7,false,0,8,1A,3B,0,0,0,0,E0,52
10337,22B,false,0,8,0,0,0,0,0,0,0,0
10337,128,false,0,8,C3,E,C2,E,C2,E,E0,14
10338,138,false,0,8,C2,E,C2,E,C1,E,E0,DB
10338,148,false,0,8,C2,E,C2,E,0,40,E0,AB
10338,158,false,0,8,0,40,0,40,0,40,E0,AA
10338,168,false,0,8,0,40,0,40,0,40,E0,88
10339,178,false,0,8,0,40,0,0,0,0,E0,E8
10339,189,false,0,8,33,34,34,5F,0,40,D0,9C
10339,1E8,false,0,8,C,3B,0,0,0,0,E0,11
10339,129,false,0,8,C1,E,C1,E,C1,E,E0,F9
10340,139,false,0,8,C0,E,C2,E,C3,E,E0,7
10340,149,false,0,8,C0,E,C3,E,0,40,E0,1E
10340,159,false,0,8,0,40,0,40,0,40,E0,CF
10340,169,false,0,8,0,40,0,40,0,40,E0,ED
10340,179,false,0,8,0,40,0,0,0,0,E0,8D
10341,18A,false,0,8,33,33,33,5F,0,40,D0,F7
10341,1E9,false,0,8,11,3B,0,0,0,0,E0,2B
10341,12A,false,0,8,C2,E,C2,E,C2,E,E0,83
10342,13A,false,0,8,C2,E,C2,E,C1,E,E0,11
10342,14A,false,0,8,C2,E,C2,E,0,40,E0,61
10342,15A,false,0,8,0,40,0,40,0,40,E0,60
10342,16A,false,0,8,0,40,0,40,0,40,E0,42
10343,17A,false,0,8,0,40,0,0,0,0,E0,22
10343,18B,false,0,8,34,34,34,5F,0,40,D0,D8
10343,1EA,false,0,8,10,3B,0,0,0,0,E0,D9
10343,12B,false,0,8,C2,E,C2,E,C1,E,E0,6A
10344,13B,false,0,8,C3,E,C3,E,C2,E,E0,CF
10344,14B,false,0,8,C2,E,C3,E,0,40,E0,6E
10344,15B,false,0,8,0,40,0,40,0,40,E0,5
10344,16B,false,0,8,0,40,0,40,0,40,E0,27
10344,17B,false,0,8,0,40,0,0,0,0,E0,47
10345,1EB,false,0,8,1A,3B,0,0,0,0,E0,D4
10346,100,false,0,8,0,0,0,0,0,0,0,5F
10347,101,false,0,8,0,0,0,0,0,0,0,3A
10347,102,false,0,8,0,0,0,0,0,0,0,95
10349,103,false,0,8,0,0,0,0,0,0,0,F0
10349,104,false,0,8,0,0,0,0,0,0,0,D6
10350,105,false,0,8,0,0,0,0,0,0,0,B3
10351,106,false,0,8,0,0,0,0,0,0,0,1C
10353,107,false,0,8,0,0,0,0,0,0,0,79
10353,108,false,0,8,0,0,0,0,0,0,0,50
10354,109,false,0,8,0,0,0,0,0,0,0,35
10356,10A,false,0,8,0,0,0,0,0,0,0,9A
10357,10B,false,0,8,0,0,0,0,0,0,0,FF
10359,220,false,0,8,0,0,0,0,0,0,0,0
10360,221,false,0,8,0,0,0,0,0,0,0,0
10361,222,false,0,8,0,0,0,0,0,0,0,0
10362,223,false,0,8,0,0,0,0,0,0,0,0
10363,224,false,0,8,0,0,0,0,0,0,0,0
10364,225,false,0,8,0,0,0,0,0,0,0,0
10365,226,false,0,8,0,0,0,0,0,0,0,0
10366,227,false,0,8,0,0,0,0,0,0,0,0
10367,228,false,0,8,0,0,0,0,0,0,0,0
10368,229,false,0,8,0,0,0,0,0,0,0,0
10369,22A,false,0,8,0,0,0,0,0,0,0,0
10370,22B,false,0,8,0,0,0,0,0,0,0,0
10391,200,false,0,8,0,0,40,51,3C,0,C,0
10392,201,false,0,8,0,0,40,3D,37,0,0,0
10393,202,false,0,8,0,0,40,3E,37,0,0,0
10395,203,false,0,8,0,0,40,39,37,0,0,0
10396,100,false,0,8,0,0,0,0,0,0,10,92
10396,204,false,0,8,0,0,40,35,36,0,0,0
10397,101,false,0,8,0,0,0,0,0,0,10,F7
10397,205,false,0,8,0,0,40,41,37,0,0,0
10398,102,false,0,8,0,0,0,0,0,0,10,58
10398,206,false,0,8,0,0,40,3F,37,0,0,0
10399,103,false,0,8,0,0,0,0,0,0,10,3D
10399,207,false,0,8,0,0,40,35,37,0,0,0
10400,104,false,0,8,0,0,0,0,0,0,10,1B
10400,208,false,0,8,0,0,40,35,37,0,0,0
10401,105,false,0,8,0,0,0,0,0,0,10,7E
10401,209,false,0,8,0,0,40,40,37,0,0,0
10402,106,false,0,8,0,0,0,0,0,0,10,D1
10402,20A,false,0,8,0,0,40,40,37,0,0,0
10403,107,false,0,8,0,0,0,0,0,0,10,B4
10403,20B,false,0,8,0,0,40,3C,37,0,0,0
10404,108,false,0,8,0,0,0,0,0,0,10,9D
10405,109,false,0,8,0,0,0,0,0,0,10,F8
10406,10A,false,0,8,0,0,0,0,0,0,10,57
10407,10B,false,0,8,0,0,0,0,0,0,10,32
10410,220,false,0,8,0,0,0,0,0,0,0,0
10411,221,false,0,8,0,0,0,0,0,0,0,0
10412,222,false,0,8,0,0,0,0,0,0,0,0
10412,80,false,0,8,C0,E,0,0,60,1,20,97
10413,83,false,0,8,C0,E,0,0,60,1,20,38
10413,86,false,0,8,C0,E,0,0,60,1,20,D4
10413,89,false,0,8,C0,E,0,0,60,1,20,FD
10413,87,false,0,8,C0,E,0,0,60,1,20,B1
10414,8A,false,0,8,C0,E,0,0,60,1,20,52
10414,88,false,0,8,C0,E,0,0,60,1,20,98
10414,8B,false,0,8,C0,E,0,0,60,1,20,37
10414,84,false,0,8,C0,E,0,0,60,1,20,1E
10415,A0,false,0,8,83,5,0,0,0,0,FF,FF
10415,85,false,0,8,C0,E,0,0,60,1,20,7B
10415,81,false,0,8,C0,E,0,0,60,1,20,F2
10415,110,false,0,8,11,0,33,0,0,0,0,0
10416,82,false,0,8,C0,E,0,0,60,1,20,5D
10416,120,false,0,8,C5,E,C5,E,C5,E,0,FB
10416,F4,false,0,8,5,83,7,7,0,0,0,0
10416,111,false,0,8,11,0,33,0,0,0,0,0
10416,130,false,0,8,C6,E,C3,E,C4,E,0,EC
10417,140,false,0,8,C5,E,C4,E,0,40,0,F9
10417,112,false,0,8,11,0,33,0,0,0,0,0
10417,150,false,0,8,0,40,0,40,0,40,0,17
10417,160,false,0,8,0,40,0,40,0,40,0,35
10418,170,false,0,8,0,40,0,0,0,0,0,55
10418,113,false,0,8,11,0,33,0,0,0,0,0
10418,180,false,0,8,34,35,34,5F,0,40,E0,74
10418,1E0,false,0,8,14,3B,0,0,0,0,0,C7
10419,223,false,0,8,0,0,0,0,0,0,0,0
10419,114,false,0,8,11,0,33,0,0,0,0,0
10419,181,false,0,8,34,34,34,5F,0,40,E0,57
10420,115,false,0,8,11,0,33,0,0,0,0,0
10420,121,false,0,8,C2,E,C1,E,C0,E,0,2C
10420,131,false,0,8,BF,E,BF,E,C1,E,0,F5
10420,141,false,0,8,C0,E,BF,E,0,40,0,D1
10421,151,false,0,8,0,40,0,40,0,40,0,72
10421,161,false,0,8,0,40,0,40,0,40,0,50
10421,116,false,0,8,11,0,33,0,0,0,0,0
10421,171,false,0,8,0,40,0,0,0,0,0,30
10422,182,false,0,8,34,34,34,5F,0,40,E0,F8
10422,1E1,false,0,8,F,3B,0,0,0,0,0,2E
10422,117,false,0,8,11,0,33,0,0,0,0,0
10422,224,false,0,8,0,0,0,0,0,0,0,0
10423,118,false,0,8,11,0,33,0,0,0,0,0
10423,122,false,0,8,C2,E,C2,E,C1,E,0,B2
10423,132,false,0,8,C0,E,C2,E,C1,E,0,16
10423,142,false,0,8,C1,E,C1,E,0,40,0,85
10424,152,false,0,8,0,40,0,40,0,40,0,DD
10424,162,false,0,8,0,40,0,40,0,40,0,FF
10424,119,false,0,8,11,0,33,0,0,0,0,0
10424,172,false,0,8,0,40,0,0,0,0,0,9F
10425,183,false,0,8,33,33,33,5F,0,40,E0,D7
10425,1E2,false,0,8,1E,3B,0,0,0,0,0,65
10425,11A,false,0,8,11,0,33,0,0,0,0,0
10425,225,false,0,8,0,0,0,0,0,0,0,0
